item,itemLabel,itemDescription,twitterName,twitterID,twitterFollowers,sitelinks
http://www.wikidata.org/entity/Q59638951,Cengiz Yazıcıoğlu,Turkish association football player,,,,2
http://www.wikidata.org/entity/Q59638994,Olcay Başarır,Turkish association football player,,,,1
http://www.wikidata.org/entity/Q59639013,Tarık Küpoğlu,Turkish association football player,,,,1
http://www.wikidata.org/entity/Q59641256,Q59641256,,,,,1
http://www.wikidata.org/entity/Q59654478,Fatma Ataş,Turkish association football player,,,,2
http://www.wikidata.org/entity/Q59656000,Hakan Çıtak,Turkish association football player,,,,3
http://www.wikidata.org/entity/Q59656202,Fuat Temel,Turkish boxer,,,,1
http://www.wikidata.org/entity/Q59656217,Engin Yadigar,Turkish boxer,,,,2
http://www.wikidata.org/entity/Q59656336,Yeter Sevimlı,Turkish boxer,,,,2
http://www.wikidata.org/entity/Q59656376,Ali Kılıçoğlu,Turkish boxer,,,,1
http://www.wikidata.org/entity/Q59656473,Erdem Seçgin,Turkish association football player,,,,4
http://www.wikidata.org/entity/Q59657412,Giuseppe Arachial,Armenian Catholic bishop of Angora (1811-1876),,,,1
http://www.wikidata.org/entity/Q59710080,Haydar Erdoğan,,,,,1
http://www.wikidata.org/entity/Q59712671,Ozan Ayhan,Turkish actor,,,,2
http://www.wikidata.org/entity/Q59727950,Mahsun Çapkan,football player,,,,2
http://www.wikidata.org/entity/Q59728427,Arif Doğru,Turkish boxer,,,,1
http://www.wikidata.org/entity/Q59772769,Konstantinos Athanasiou,Greek photographer,,,,0
http://www.wikidata.org/entity/Q59773006,Müslüm Aslan,,,,,3
http://www.wikidata.org/entity/Q59782076,Ömer Çakı,Turkish association football player,,,,1
http://www.wikidata.org/entity/Q59849084,Aggelos Doxas,Greek writer,,,,1
http://www.wikidata.org/entity/Q59849409,Uğurcan Yazğılı,Turkish football player,,,,4
http://www.wikidata.org/entity/Q59854899,Margito,Byzantine actor,,,,1
http://www.wikidata.org/entity/Q59911694,Özum Itez,,,,,2
http://www.wikidata.org/entity/Q59912019,Ahmet Keloğlu,Turkish footballer,,,,2
